gene_id,description_gff,source_sheet,umbrella,subcategory,seqid,homology_evidence,evidence_tier,nucleotide_groups,nucleotide_taxa,nucleotide_max_identity,nucleotide_max_query_coverage,protein_support,contrast_label,oriented_log2FC,padj,status,higher_expression_condition
LOC126317104,type-3 glutamine synthetase-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062009.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,2.9658510560121383,0.3111289263351808,N.S.,Not significant
LOC126317104,type-3 glutamine synthetase-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062009.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,5.997581198456589,0.05247627232464076,N.S.,Not significant
LOC126317104,type-3 glutamine synthetase-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062009.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,3.031730142444451,0.6457571046805051,N.S.,Not significant
LOC126317104,type-3 glutamine synthetase-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062009.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-1.6756836971254605,0.7044054847079464,N.S.,Not significant
LOC126317104,type-3 glutamine synthetase-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062009.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-1.6905142686119814,0.84385521358725,N.S.,Not significant
LOC126317104,type-3 glutamine synthetase-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062009.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,5.37997583641975,0.2281793391875268,N.S.,Not significant
LOC126319940,"aspartate aminotransferase, mitochondrial-like",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062071.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Dictyostelium purpureum,66.607,33,Mixed/ambiguous,Infected: diet 50 vs 33,2.483787283495206,0.39807424191255,N.S.,Not significant
LOC126319940,"aspartate aminotransferase, mitochondrial-like",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062071.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Dictyostelium purpureum,66.607,33,Mixed/ambiguous,Infected: diet 83 vs 33,0.4459008625378422,0.9739802192799156,N.S.,Not significant
LOC126319940,"aspartate aminotransferase, mitochondrial-like",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062071.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Dictyostelium purpureum,66.607,33,Mixed/ambiguous,Infected: diet 83 vs 50,-2.0378864209573635,0.6875916970566693,N.S.,Not significant
LOC126319940,"aspartate aminotransferase, mitochondrial-like",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062071.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Dictyostelium purpureum,66.607,33,Mixed/ambiguous,Diet 33: infected vs control,-0.8568359801062326,0.8845730872176989,N.S.,Not significant
LOC126319940,"aspartate aminotransferase, mitochondrial-like",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062071.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Dictyostelium purpureum,66.607,33,Mixed/ambiguous,Diet 50: infected vs control,-0.933255593365142,0.8933838103023695,N.S.,Not significant
LOC126319940,"aspartate aminotransferase, mitochondrial-like",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062071.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Dictyostelium purpureum,66.607,33,Mixed/ambiguous,Diet 83: infected vs control,0.7380115757997935,1,N.S.,Not significant
LOC126330815,"probable alanine aminotransferase, mitochondrial",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062667.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,2.682480703984258,0.345349815527774,N.S.,Not significant
LOC126330815,"probable alanine aminotransferase, mitochondrial",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062667.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,-0.654996373402484,0.953311845403031,N.S.,Not significant
LOC126330815,"probable alanine aminotransferase, mitochondrial",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062667.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-3.337477077386742,0.6457571046805051,N.S.,Not significant
LOC126330815,"probable alanine aminotransferase, mitochondrial",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062667.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-1.1293364355231057,0.8166791826244636,N.S.,Not significant
LOC126330815,"probable alanine aminotransferase, mitochondrial",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062667.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-1.0024452330898797,0.8747688296784237,N.S.,Not significant
LOC126330815,"probable alanine aminotransferase, mitochondrial",Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,NW_026062667.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,-1.4024729602069177,1,N.S.,Not significant
LOC126316687,proton-coupled amino acid transporter 4-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Transporters,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,2.218163446464115,0.3861230005320782,N.S.,Not significant
LOC126316687,proton-coupled amino acid transporter 4-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Transporters,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,-0.6343515124531034,0.9517629256399268,N.S.,Not significant
LOC126316687,proton-coupled amino acid transporter 4-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Transporters,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-2.8525149589172183,0.6457571046805051,N.S.,Not significant
LOC126316687,proton-coupled amino acid transporter 4-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Transporters,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-0.04179171149011165,0.9920507532808498,N.S.,Not significant
LOC126316687,proton-coupled amino acid transporter 4-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Transporters,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-0.5658348698856405,0.9241433013337356,N.S.,Not significant
LOC126316687,proton-coupled amino acid transporter 4-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Transporters,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,-1.3257193947549737,1,N.S.,Not significant
LOC126316674,dipeptidyl aminopeptidase BI-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,3.0186555073479053,0.28628615754079495,N.S.,Not significant
LOC126316674,dipeptidyl aminopeptidase BI-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,1.1310669845057355,0.899415081674059,N.S.,Not significant
LOC126316674,dipeptidyl aminopeptidase BI-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.8875885228421696,0.6693897641273989,N.S.,Not significant
LOC126316674,dipeptidyl aminopeptidase BI-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-2.12276179265782,0.5877860051981704,N.S.,Not significant
LOC126316674,dipeptidyl aminopeptidase BI-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-1.5671584357872317,0.84385521358725,N.S.,Not significant
LOC126316674,dipeptidyl aminopeptidase BI-like,Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,NW_026061985.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,-0.02094750672484692,1,N.S.,Not significant
LOC126304702,60S ribosomal protein L34-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061732.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,5.755493330945389,0.223762682724854,N.S.,Not significant
LOC126304702,60S ribosomal protein L34-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061732.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,9.02797488751001,0.00204071781475295,Upregulated,Infected diet 83
LOC126304702,60S ribosomal protein L34-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061732.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,3.2724815565646215,0.6457571046805051,N.S.,Not significant
LOC126304702,60S ribosomal protein L34-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061732.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-5.700276235820556,0.46446247615802266,N.S.,Not significant
LOC126304702,60S ribosomal protein L34-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061732.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.239552213030786,0.84385521358725,N.S.,Not significant
LOC126304702,60S ribosomal protein L34-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061732.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,4.9698497373071815,0.2163921592764369,N.S.,Not significant
LOC126314456,60S ribosomal protein L9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061953.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,66.387,34,Mixed/ambiguous,Infected: diet 50 vs 33,4.616174814479204,0.2252089357892455,N.S.,Not significant
LOC126314456,60S ribosomal protein L9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061953.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,66.387,34,Mixed/ambiguous,Infected: diet 83 vs 33,2.883191817565381,0.4787504762573655,N.S.,Not significant
LOC126314456,60S ribosomal protein L9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061953.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,66.387,34,Mixed/ambiguous,Infected: diet 83 vs 50,-1.7329829969138235,0.6806075239308937,N.S.,Not significant
LOC126314456,60S ribosomal protein L9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061953.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,66.387,34,Mixed/ambiguous,Diet 33: infected vs control,-4.778439076156873,0.46446247615802266,N.S.,Not significant
LOC126314456,60S ribosomal protein L9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061953.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,66.387,34,Mixed/ambiguous,Diet 50: infected vs control,-2.628262944095289,0.84385521358725,N.S.,Not significant
LOC126314456,60S ribosomal protein L9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061953.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,66.387,34,Mixed/ambiguous,Diet 83: infected vs control,-0.8128957118392763,1,N.S.,Not significant
LOC126315212,40S ribosomal protein S6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061958.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,69.266,44,Mixed/ambiguous,Infected: diet 50 vs 33,3.565766824355559,0.23586052966281945,N.S.,Not significant
LOC126315212,40S ribosomal protein S6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061958.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,69.266,44,Mixed/ambiguous,Infected: diet 83 vs 33,0.7618920665280553,0.9364800453112856,N.S.,Not significant
LOC126315212,40S ribosomal protein S6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061958.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,69.266,44,Mixed/ambiguous,Infected: diet 83 vs 50,-2.803874757827504,0.6457571046805051,N.S.,Not significant
LOC126315212,40S ribosomal protein S6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061958.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,69.266,44,Mixed/ambiguous,Diet 33: infected vs control,-3.893532008674924,0.46446247615802266,N.S.,Not significant
LOC126315212,40S ribosomal protein S6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061958.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,69.266,44,Mixed/ambiguous,Diet 50: infected vs control,-2.853565841426291,0.84385521358725,N.S.,Not significant
LOC126315212,40S ribosomal protein S6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026061958.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Linderina pennispora,69.266,44,Mixed/ambiguous,Diet 83: infected vs control,-1.777261051165407,1,N.S.,Not significant
LOC126318218,30S ribosomal protein S9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062043.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,3.603988220183574,0.23315952387471692,N.S.,Not significant
LOC126318218,30S ribosomal protein S9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062043.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,2.0740285094514204,0.655587542873161,N.S.,Not significant
LOC126318218,30S ribosomal protein S9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062043.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.5299597107321534,0.6917926758785528,N.S.,Not significant
LOC126318218,30S ribosomal protein S9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062043.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-1.997187818575018,0.595683020995253,N.S.,Not significant
LOC126318218,30S ribosomal protein S9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062043.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-0.883884754759256,0.872769883051294,N.S.,Not significant
LOC126318218,30S ribosomal protein S9-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062043.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,0.1867492105338917,1,N.S.,Not significant
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Infected: diet 50 vs 33,3.17762866164933,0.2859704988417985,N.S.,Not significant
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Infected: diet 83 vs 33,1.0387153467708048,0.9173648813073904,N.S.,Not significant
