"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","ontology"
"GO:1901568","fatty acid derivative metabolic process","6/268","16/5278",0.375,7.38526119402985,5.91568877619307,8.43151775986967e-05,0.0149581370628799,0.0149581370628799,"LOC126299549/LOC126347864/LOC126347783/LOC126284662/LOC126281861/LOC126354620",6,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0045132","meiotic chromosome segregation","8/268","31/5278",0.258064516129032,5.08233028406355,5.27200161610922,0.000113003521036099,0.0186650643366522,0.0186650643366522,"LOC126267242/LOC126273149/LOC126356254/LOC126278346/LOC126334614/LOC126353865/LOC126347975/LOC126266746",8,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0098813","nuclear chromosome segregation","13/268","81/5278",0.160493827160494,3.16077022295928,4.53228089945117,0.000187046795857494,0.0268119930942389,0.0268119930942389,"LOC126336566/LOC126267242/LOC126273149/LOC126354268/LOC126356254/LOC126334907/LOC126278346/LOC126334614/LOC126279072/LOC126353865/LOC126347975/LOC126272743/LOC126266746",13,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0009309","amine biosynthetic process","4/268","7/5278",0.571428571428571,11.2537313432836,6.27807540193537,0.000201509760207223,0.0268119930942389,0.0268119930942389,"LOC126356039/LOC126333165/LOC126284808/LOC126282005",4,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0042401","biogenic amine biosynthetic process","4/268","7/5278",0.571428571428571,11.2537313432836,6.27807540193537,0.000201509760207223,0.0268119930942389,0.0268119930942389,"LOC126356039/LOC126333165/LOC126284808/LOC126282005",4,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0046349","amino sugar biosynthetic process","4/268","7/5278",0.571428571428571,11.2537313432836,6.27807540193537,0.000201509760207223,0.0268119930942389,0.0268119930942389,"LOC126354720/LOC126336345/LOC126271949/LOC126299078",4,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0007049","cell cycle","36/268","386/5278",0.0932642487046632,1.83674889799706,3.94900477058364,0.000219683429237827,0.0284400980013295,0.0284400980013295,"LOC126266832/LOC126277977/LOC126284030/LOC126336566/LOC126284632/LOC126272289/LOC126267242/LOC126335481/LOC126284310/LOC126320326/LOC126273149/LOC126354218/LOC126326589/LOC126284413/LOC126354268/LOC126279111/LOC126285437/LOC126270526/LOC126284276/LOC126282371/LOC126356254/LOC126336858/LOC126267997/LOC126334907/LOC126278346/LOC126266967/LOC126320492/LOC126334614/LOC126279072/LOC126353865/LOC126347975/LOC126272743/LOC126278341/LOC126266642/LOC126272375/LOC126266746",36,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0007051","spindle organization","13/268","83/5278",0.156626506024096,3.08460708505664,4.42703097750296,0.000240589533513152,0.0303269438296841,0.0303269438296841,"LOC126284030/LOC126272289/LOC126267242/LOC126284310/LOC126273149/LOC126284413/LOC126285437/LOC126267997/LOC126278346/LOC126334614/LOC126347975/LOC126266642/LOC126266746",13,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0022402","cell cycle process","32/268","336/5278",0.0952380952380952,1.87562189054726,3.83598552520359,0.000346957265677095,0.0415481325648321,0.0415481325648321,"LOC126277977/LOC126284030/LOC126336566/LOC126284632/LOC126272289/LOC126267242/LOC126284310/LOC126320326/LOC126273149/LOC126354218/LOC126326589/LOC126284413/LOC126354268/LOC126285437/LOC126270526/LOC126284276/LOC126282371/LOC126356254/LOC126267997/LOC126334907/LOC126278346/LOC126266967/LOC126320492/LOC126334614/LOC126279072/LOC126353865/LOC126347975/LOC126272743/LOC126278341/LOC126266642/LOC126272375/LOC126266746",32,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0007619","courtship behavior","9/268","46/5278",0.195652173913043,3.85317975340688,4.49486096715964,0.00041165211184872,0.0469479432322707,0.0469479432322707,"LOC126273293/LOC126356039/LOC126320757/LOC126336858/LOC126299004/LOC126282005/LOC126267432/LOC126297882/LOC126298531",9,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0008049","male courtship behavior","8/268","37/5278",0.216216216216216,4.25816861637757,4.5994872516381,0.000423958997222023,0.0472270603882207,0.0472270603882207,"LOC126273293/LOC126356039/LOC126336858/LOC126299004/LOC126282005/LOC126267432/LOC126297882/LOC126298531",8,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0035337","fatty-acyl-CoA metabolic process","5/268","14/5278",0.357142857142857,7.03358208955224,5.22785320780995,0.000445795164246559,0.0485308826532049,0.048530882653205,"LOC126347864/LOC126347783/LOC126284662/LOC126281861/LOC126354620",5,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Biological process"
"GO:0051233","spindle midzone","10/268","21/5278",0.476190476190476,9.37810945273632,8.89669638483619,2.07327846272068e-08,3.31033461214402e-05,3.31033461214402e-05,"LOC126336566/LOC126267242/LOC126334907/LOC126278346/LOC126334614/LOC126279072/LOC126347975/LOC126272743/LOC126278341/LOC126266746",10,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Cellular component"
"GO:0005576","extracellular region","32/268","248/5278",0.129032258064516,2.54116514203178,5.74954009164231,6.81693903610513e-07,0.00043717432336273,0.00043717432336273,"LOC126284491/LOC126268712/LOC126344496/LOC126353822/LOC126272576/LOC126334779/LOC126284629/LOC126284087/LOC126336597/LOC126284577/LOC126333165/LOC126284425/LOC126273129/LOC126284250/LOC126356100/LOC126298594/LOC126267253/LOC126271928/LOC126336724/LOC126267997/LOC126352738/LOC126283987/LOC126337058/LOC126336602/LOC126336809/LOC126334780/LOC126299533/LOC126284845/LOC126358586/LOC126331446/LOC126284086/LOC126295285",32,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Cellular component"
"GO:0005819","spindle","14/268","58/5278",0.241379310344828,4.75373134328358,6.64789288396148,7.30145007703933e-07,0.00043717432336273,0.00043717432336273,"LOC126336566/LOC126267242/LOC126284413/LOC126285437/LOC126284276/LOC126282371/LOC126334907/LOC126278346/LOC126334614/LOC126279072/LOC126347975/LOC126272743/LOC126278341/LOC126266746",14,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Cellular component"
"GO:0000775","chromosome, centromeric region","10/268","47/5278",0.212765957446809,4.19021911718006,5.08064865940186,9.38115191906326e-05,0.0160484706043975,0.0160484706043975,"LOC126336566/LOC126284276/LOC126334907/LOC126278346/LOC126266967/LOC126279072/LOC126347975/LOC126272743/LOC126278341/LOC126266746",10,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Cellular component"
"GO:0000776","kinetochore","8/268","32/5278",0.25,4.92350746268657,5.14846079752664,0.000144133385459371,0.0230132972116796,0.0230132972116796,"LOC126336566/LOC126284276/LOC126334907/LOC126278346/LOC126266967/LOC126347975/LOC126278341/LOC126266746",8,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Cellular component"
"GO:0031012","extracellular matrix","10/268","50/5278",0.2,3.93880597014925,4.82869981272776,0.000162572077246008,0.0251200080647864,0.0251200080647864,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126271928/LOC126336602/LOC126284845/LOC126284086",10,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Cellular component"
"GO:0005828","kinetochore microtubule","4/268","8/5278",0.5,9.84701492537313,5.79133286062128,0.000386957794375662,0.045207995977059,0.045207995977059,"LOC126336566/LOC126284276/LOC126278341/LOC126266746",4,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Cellular component"
"GO:0016491","oxidoreductase activity","31/268","201/5278",0.154228855721393,3.03738768842355,6.8109894196847,1.63369048181061e-08,3.31033461214402e-05,3.31033461214402e-05,"LOC126354904/LOC126281954/LOC126336714/LOC126266657/LOC126267953/LOC126272888/LOC126305900/LOC126299043/LOC126266827/LOC126333165/LOC126299150/LOC126297494/LOC126335505/LOC126281446/LOC126267222/LOC126281672/LOC126284662/LOC126297871/LOC126335256/LOC126355885/LOC126334959/LOC126354620/LOC126298770/LOC126297511/LOC126323251/LOC126320178/LOC126285375/LOC126353777/LOC126266828/LOC126277880/LOC126336122",31,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Molecular function"
"GO:0005214","structural constituent of chitin-based cuticle","10/268","27/5278",0.37037037037037,7.29408512990602,7.58290415526945,3.77649513097163e-07,0.000301490194622569,0.000301490194622569,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126282270/LOC126336602/LOC126284845/LOC126284086",10,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Molecular function"
"GO:0042302","structural constituent of cuticle","10/268","27/5278",0.37037037037037,7.29408512990602,7.58290415526945,3.77649513097163e-07,0.000301490194622569,0.000301490194622569,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126282270/LOC126336602/LOC126284845/LOC126284086",10,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Molecular function"
"GO:0008010","structural constituent of chitin-based larval cuticle","9/268","23/5278",0.391304347826087,7.70635950681376,7.45429318278573,8.56571106748142e-07,0.000455886177924844,0.000455886177924844,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126336602/LOC126284845/LOC126284086",9,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Molecular function"
"GO:0004497","monooxygenase activity","7/268","17/5278",0.411764705882353,8.10930640913082,6.78984129992618,1.00946591584051e-05,0.00345381552634003,0.00345381552634003,"LOC126272888/LOC126305900/LOC126266827/LOC126333165/LOC126299150/LOC126320178/LOC126266828",7,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Molecular function"
"GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","4/268","5/5278",0.8,15.755223880597,7.63385666176973,3.12327687289657e-05,0.00680022555507934,0.00680022555507934,"LOC126299043/LOC126267222/LOC126297511/LOC126323251",4,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Molecular function"
"GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","4/268","7/5278",0.571428571428571,11.2537313432836,6.27807540193537,0.000201509760207223,0.0268119930942389,0.0268119930942389,"LOC126299043/LOC126267222/LOC126297511/LOC126323251",4,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Molecular function"
"GO:0016408","C-acyltransferase activity","5/268","13/5278",0.384615384615385,7.57462686567164,5.48890456239588,0.000298894605400206,0.0367103887145382,0.0367103887145382,"LOC126365930/LOC126347864/LOC126347783/LOC126336244/LOC126281861",5,"GO","Expressed rRNA-filtered main-chromosome genes",268,5278,"Expression cluster 1","Molecular function"
"GO:0000270","peptidoglycan metabolic process","9/301","9/5278",1,17.5348837209302,12.208189869803,5.69376671322395e-12,6.76726285803088e-09,6.76726285803088e-09,"LOC126267343/LOC126268068/LOC126267652/LOC126365918/LOC126267216/LOC126267217/LOC126267215/LOC126267061/LOC126285462",9,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0009253","peptidoglycan catabolic process","9/301","9/5278",1,17.5348837209302,12.208189869803,5.69376671322395e-12,6.76726285803088e-09,6.76726285803088e-09,"LOC126267343/LOC126268068/LOC126267652/LOC126365918/LOC126267216/LOC126267217/LOC126267215/LOC126267061/LOC126285462",9,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0006026","aminoglycan catabolic process","13/301","22/5278",0.590909090909091,10.3615221987315,10.8198965414203,1.63910885347581e-11,1.30855523469152e-08,1.30855523469152e-08,"LOC126267343/LOC126346606/LOC126268068/LOC126267652/LOC126365918/LOC126346622/LOC126267216/LOC126278279/LOC126267217/LOC126267215/LOC126267061/LOC126346580/LOC126285462",13,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0009617","response to bacterium","23/301","81/5278",0.283950617283951,4.97904105656044,8.87437028625548,5.04065178483085e-11,3.23910624087974e-08,3.23910624087974e-08,"LOC126267343/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126267652/LOC126278673/LOC126365918/LOC126273010/LOC126271975/LOC126267216/LOC126293178/LOC126298648/LOC126267217/LOC126267163/LOC126335036/LOC126267876/LOC126267215/LOC126267061/LOC126293181/LOC126285462/LOC126272361/LOC126297857",23,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0006027","glycosaminoglycan catabolic process","9/301","10/5278",0.9,15.7813953488372,11.5049708946315,5.40978077808724e-11,3.23910624087974e-08,3.23910624087974e-08,"LOC126267343/LOC126268068/LOC126267652/LOC126365918/LOC126267216/LOC126267217/LOC126267215/LOC126267061/LOC126285462",9,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0006022","aminoglycan metabolic process","17/301","44/5278",0.386363636363636,6.77484143763214,9.45894102497309,7.7240321604414e-11,3.69981140485143e-08,3.69981140485143e-08,"LOC126335966/LOC126267343/LOC126346606/LOC126268068/LOC126267652/LOC126365918/LOC126346622/LOC126281994/LOC126267216/LOC126278279/LOC126267217/LOC126335001/LOC126267215/LOC126267061/LOC126346580/LOC126284041/LOC126285462",17,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0030203","glycosaminoglycan metabolic process","13/301","27/5278",0.481481481481481,8.442721791559,9.53423018397219,5.0947122539721e-10,1.87720551511741e-07,1.87720551511741e-07,"LOC126335966/LOC126267343/LOC126268068/LOC126267652/LOC126365918/LOC126281994/LOC126267216/LOC126267217/LOC126335001/LOC126267215/LOC126267061/LOC126284041/LOC126285462",13,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0009607","response to biotic stimulus","31/301","160/5278",0.19375,3.39738372093023,7.57251909371705,9.03183262820952e-10,2.70390489307022e-07,2.70390489307022e-07,"LOC126272253/LOC126267343/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126267652/LOC126278673/LOC126343175/LOC126365918/LOC126273010/LOC126273024/LOC126271975/LOC126273032/LOC126267216/LOC126293178/LOC126298648/LOC126267217/LOC126267163/LOC126335036/LOC126267876/LOC126267215/LOC126267061/LOC126282035/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857/LOC126269416",31,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0043207","response to external biotic stimulus","31/301","160/5278",0.19375,3.39738372093023,7.57251909371705,9.03183262820952e-10,2.70390489307022e-07,2.70390489307022e-07,"LOC126272253/LOC126267343/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126267652/LOC126278673/LOC126343175/LOC126365918/LOC126273010/LOC126273024/LOC126271975/LOC126273032/LOC126267216/LOC126293178/LOC126298648/LOC126267217/LOC126267163/LOC126335036/LOC126267876/LOC126267215/LOC126267061/LOC126282035/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857/LOC126269416",31,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0051707","response to other organism","31/301","160/5278",0.19375,3.39738372093023,7.57251909371705,9.03183262820952e-10,2.70390489307022e-07,2.70390489307022e-07,"LOC126272253/LOC126267343/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126267652/LOC126278673/LOC126343175/LOC126365918/LOC126273010/LOC126273024/LOC126271975/LOC126273032/LOC126267216/LOC126293178/LOC126298648/LOC126267217/LOC126267163/LOC126335036/LOC126267876/LOC126267215/LOC126267061/LOC126282035/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857/LOC126269416",31,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:1901136","carbohydrate derivative catabolic process","14/301","35/5278",0.4,7.01395348837209,8.77803145588407,2.23389230574577e-09,5.63176007606432e-07,5.63176007606432e-07,"LOC126267343/LOC126346606/LOC126268068/LOC126267652/LOC126365918/LOC126346622/LOC126267216/LOC126353854/LOC126278279/LOC126267217/LOC126267215/LOC126267061/LOC126346580/LOC126285462",14,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0050896","response to stimulus","129/301","1455/5278",0.088659793814433,1.55463917525773,6.11269692632024,3.07987642388264e-09,7.37630403519891e-07,7.37630403519891e-07,"LOC126272253/LOC126355358/LOC126335547/LOC126322572/LOC126293373/LOC126295087/LOC126267343/LOC126272997/LOC126266672/LOC126267409/LOC126272362/LOC126297705/LOC126295133/LOC126334930/LOC126281598/LOC126272608/LOC126355933/LOC126267038/LOC126346606/LOC126282030/LOC126272858/LOC126353933/LOC126282193/LOC126335546/LOC126268068/LOC126356271/LOC126354018/LOC126355051/LOC126334818/LOC126272787/LOC126281483/LOC126267652/LOC126273334/LOC126294955/LOC126278673/LOC126345497/LOC126365747/LOC126343175/LOC126271496/LOC126293557/LOC126282434/LOC126365918/LOC126346622/LOC126273010/LOC126284679/LOC126273024/LOC126335544/LOC126299185/LOC126298466/LOC126267869/LOC126292145/LOC126285413/LOC126293741/LOC126365909/LOC126335545/LOC126271975/LOC126272321/LOC126273032/LOC126357744/LOC126324336/LOC126284941/LOC126297635/LOC126336772/LOC126293326/LOC126299506/LOC126271955/LOC126267216/LOC126281663/LOC126293178/LOC126298648/LOC126358740/LOC126299155/LOC126282259/LOC126295191/LOC126294949/LOC126298297/LOC126357156/LOC126268164/LOC126356364/LOC126354017/LOC126272310/LOC126291991/LOC126267217/LOC126335001/LOC126267163/LOC126278382/LOC126354995/LOC126278442/LOC126276001/LOC126365745/LOC126295040/LOC126294945/LOC126336036/LOC126280991/LOC126278128/LOC126268133/LOC126355485/LOC126335036/LOC126272139/LOC126267876/LOC126361237/LOC126295201/LOC126267215/LOC126267061/LOC126354992/LOC126282035/LOC126346580/LOC126281330/LOC126284041/LOC126293181/LOC126356154/LOC126335350/LOC126354364/LOC126272746/LOC126281165/LOC126272718/LOC126281662/LOC126293269/LOC126285462/LOC126272361/LOC126278180/LOC126297857/LOC126267226/LOC126272884/LOC126336648/LOC126295425/LOC126339265/LOC126272767/LOC126269416",129,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0031648","protein destabilization","13/301","33/5278",0.393939393939394,6.907681465821,8.37132627249493,1.0654452163408e-08,2.04139303450897e-06,2.04139303450897e-06,"LOC126295087/LOC126295133/LOC126294955/LOC126292145/LOC126281663/LOC126295191/LOC126294949/LOC126291991/LOC126295040/LOC126294945/LOC126278128/LOC126295201/LOC126295425",13,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0071630","nuclear protein quality control by the ubiquitin-proteasome system","13/301","33/5278",0.393939393939394,6.907681465821,8.37132627249493,1.0654452163408e-08,2.04139303450897e-06,2.04139303450897e-06,"LOC126295087/LOC126295133/LOC126294955/LOC126292145/LOC126281663/LOC126295191/LOC126294949/LOC126291991/LOC126295040/LOC126294945/LOC126278128/LOC126295201/LOC126295425",13,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0051051","negative regulation of transport","17/301","59/5278",0.288135593220339,5.0524241229799,7.69733208784338,1.42472771108301e-08,2.52757249484727e-06,2.52757249484727e-06,"LOC126295087/LOC126272997/LOC126295133/LOC126294955/LOC126292145/LOC126281663/LOC126295191/LOC126294949/LOC126291991/LOC126271991/LOC126278382/LOC126295040/LOC126294945/LOC126278128/LOC126295201/LOC126335605/LOC126295425",17,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
"GO:0032387","negative regulation of intracellular transport","14/301","40/5278",0.35,6.13720930232558,8.01987286015004,1.72189113365372e-08,2.88229548001873e-06,2.88229548001873e-06,"LOC126295087/LOC126272997/LOC126295133/LOC126294955/LOC126292145/LOC126281663/LOC126295191/LOC126294949/LOC126291991/LOC126295040/LOC126294945/LOC126278128/LOC126295201/LOC126295425",14,"GO","Expressed rRNA-filtered main-chromosome genes",301,5278,"Expression cluster 2","Biological process"
