"gene_id","Infection within diets","Head phase DEGs","Thorax phase DEGs","intersection"
"LOC126272864",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272875",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272886",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126272888",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272895",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126272899",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272900",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126272905",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126272913",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126272925",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126272926",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272928",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272931",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272933",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126272949",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126272961",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272965",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126272966",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272984",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126272992",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126272996",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126272997",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273001",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126273005",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273012",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126273025",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273026",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273028",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126273029",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273030",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273032",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273033",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273038",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273039",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126273056",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273060",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273066",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273067",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273082",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126273103",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273117",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273126",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273129",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273130",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126273131",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273132",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273134",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273135",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273136",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273138",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273140",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273149",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273150",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126273164",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273185",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273192",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273193",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273203",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273222",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126273232",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273239",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273243",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273245",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273250",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273272",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273286",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126273297",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273306",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273327",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273334",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273343",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126273368",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126273392",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273393",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273423",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273459",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273558",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273626",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126273757",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273784",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126273842",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126274364",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126274545",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126274561",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126274577",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126274965",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126275296",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126275497",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126275659",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126275675",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126275742",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126275923",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126276001",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126276148",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126276175",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126276186",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126276381",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126276533",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126276633",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126276893",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126276951",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126276967",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277228",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277383",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126277750",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277867",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277880",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126277893",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126277894",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126277896",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277903",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126277907",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277916",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277922",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126277932",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126277952",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277955",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277966",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126277967",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126277970",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126277975",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278002",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278009",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278010",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278019",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278029",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278032",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278034",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278041",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126278049",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278050",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278052",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278058",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278061",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278068",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126278069",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278109",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278111",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278120",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278127",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278128",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126278136",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278137",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278144",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278148",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278149",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278156",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278162",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278163",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126278164",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278174",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278176",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278180",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126278185",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278191",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278196",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278201",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278204",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278219",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278220",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278225",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278227",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278232",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278249",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278259",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278260",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278261",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278265",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278268",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126278279",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278289",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278298",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278308",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126278326",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278341",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126278345",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278346",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278353",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278359",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278364",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278365",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278381",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126278382",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278383",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278384",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278385",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278386",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278389",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278393",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278397",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278403",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126278408",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278410",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278416",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278419",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278436",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278442",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278447",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278456",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278485",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126278490",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278493",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278501",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278507",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278510",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278514",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278524",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278530",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278538",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278543",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278545",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278549",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126278551",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278559",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278567",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278581",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278587",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278589",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278603",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278608",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126278621",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278622",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278623",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278644",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278654",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278662",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278673",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278678",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278686",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278687",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278697",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278704",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278705",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278707",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278710",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278735",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278758",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278785",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278813",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278849",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278863",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278867",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278878",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278890",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278893",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278905",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278910",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126278935",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278945",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278946",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278961",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126278962",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278964",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126278972",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126278973",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126278995",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126279005",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279018",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279025",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126279028",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279034",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126279039",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279046",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126279052",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279072",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279091",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279102",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126279111",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126279122",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126279135",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279173",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126279221",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279309",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279406",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279537",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126279585",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126279611",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279690",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279732",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279746",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279835",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279923",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126279939",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126280394",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126280462",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126280525",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126280573",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126280697",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126280729",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126280853",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126280889",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126280991",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281065",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281097",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281113",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281164",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281165",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281178",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281182",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281222",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281231",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281236",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281237",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126281245",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281248",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281263",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281273",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281275",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126281276",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281277",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281278",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281280",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126281288",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281291",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281296",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281297",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281298",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281299",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126281300",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126281302",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126281303",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281305",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281310",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281325",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281330",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281335",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281351",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281357",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281360",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281370",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281376",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281377",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281386",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281388",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281396",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281398",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281404",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281406",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281410",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281443",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126281446",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281454",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281455",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281465",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281481",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281483",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281485",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281486",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281487",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281499",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126281508",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281510",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281516",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281524",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281527",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126281528",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281532",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281537",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281553",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281555",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281562",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281565",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281570",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126281571",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281578",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281581",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281584",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281588",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281589",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281592",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281598",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281615",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281626",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281635",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281636",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126281663",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281672",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281675",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281679",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281687",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281694",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281697",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281698",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281699",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281703",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281715",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281716",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281729",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281737",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281750",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281771",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281781",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281802",FALSE,TRUE,FALSE,"Head phase DEGs"
