"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","scenario","comparison_type","comparison","numerator","denominator","diet","significant","direction","n_phase_tissues","phase_tissues","phase_directions","phase_mean_log2FC","phase_max_abs_log2FC","head_phase_log2FC","thorax_phase_log2FC","head_phase_padj","thorax_phase_padj","phase_consensus","phase_class","phase_shift","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","neglog10_padj","priority_score","phase_interpretation"
66.8212753211109,-2.47577542749777,0.870779620276948,-2.84317107319342,0.00446670880863629,0.0335762655245543,"LOC126336724","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",2.21630425383911,3.07216282207856,1.36044568559966,3.07216282207856,1.68148042339059e-10,2.02538313920416e-11,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Glutathione S-transferase, C-terminal domain","GO:0003674,GO:0003824,GO:0004364,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0006518,GO:0006575,GO:0006749,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016765,GO:0034641,GO:0043603,GO:0044237,GO:0044424,GO:0044464,GO:0051186,GO:0071704,GO:1901564","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_C_2,GST_C_3,GST_N,GST_N_3",1.47396760933764,27.021905858914,"Infected expression is more solitarious-like than control"
8.27805359611222,1.68994862269519,0.432230889657915,3.90982843459587,9.23616973835271e-05,0.00163612149650819,"LOC126266665","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",1.67932156162147,2.2789966021935,1.07964652104943,2.2789966021935,1.13479307930388e-11,4.93749080653948e-33,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Defective proboscis extension response",NA,NA,NA,NA,2.78618444925645,26.7551296741451,"Infected expression is more gregarious-like than control"
36.9737303523929,1.58459480978756,0.390169868977479,4.06129467131924,4.88013281447937e-05,0.000975514884488065,"LOC126336730","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",2.02395424269589,2.14422641200743,2.14422641200743,1.90368207338435,5.75635362519268e-15,4.52766627559882e-12,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Glutathione S-transferase, C-terminal domain",NA,"ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N",3.01076609971722,26.7395873215122,"Infected expression is more gregarious-like than control"
42.3438228810802,2.14036328179457,0.68323417382002,3.13269353877254,0.00173210190510235,0.0164189050693729,"LOC126284639","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",2.30969086576581,2.80487696461725,2.80487696461725,1.81450476691437,1.02112205744682e-27,8.16139071155447e-07,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Belongs to the small heat shock protein (HSP20) family",NA,NA,NA,NA,1.78465580812917,26.729896054541,"Infected expression is more gregarious-like than control"
6.51852828082284,-1.40587112356745,0.415266681763937,-3.38546573877707,0.000710575792687186,0.011351678994604,"LOC126291786","All samples","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",2.98914061468279,3.37455697085075,3.37455697085075,2.60372425851483,1.7764722881411e-21,5.43642593472431e-10,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,NA,NA,NA,NA,NA,1.94493989845644,26.7253679928746,"Infected expression is more solitarious-like than control"
47.0275495759512,-2.48301727621679,0.887080029275795,-2.79909049270775,0.00512467732984236,0.0467299153701933,"LOC126292317","All samples","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",2.63870329421847,2.8366606813851,2.8366606813851,2.44074590705183,9.05209231983042e-24,2.66180296770667e-18,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides. It is involved in the biological process described with pyrimidine nucleobase catabolic process","GO:0003008,GO:0003674,GO:0003824,GO:0004157,GO:0006139,GO:0006206,GO:0006207,GO:0006725,GO:0006807,GO:0007154,GO:0007165,GO:0007264,GO:0007265,GO:0007610,GO:0007611,GO:0007613,GO:0008150,GO:0008152,GO:0008593,GO:0009058,GO:0009112,GO:0009966,GO:0009967,GO:0009987,GO:0010646,GO:0010647,GO:0016787,GO:0016810,GO:0016812,GO:0018130,GO:0019856,GO:0023051,GO:0023052,GO:0023056,GO:0032501,GO:0034641,GO:0035556,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0045747,GO:0046112,GO:0046483,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0051179,GO:0051640,GO:0051641,GO:0051642,GO:0051716,GO:0055086,GO:0061842,GO:0065007,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","ko:K01464","ko00240,ko00410,ko00770,ko00983,ko01100,map00240,map00410,map00770,map00983,map01100","Amidohydro_1",1.33040500550022,26.6500829631021,"Infected expression is more solitarious-like than control"
7.91387003396723,2.48106178700072,0.732115067710084,3.38889594877621,0.000701746335754642,0.0081268300022246,"LOC126334955","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",1.43675472380999,1.76679635531465,1.76679635531465,1.10671309230533,1.93823861116015e-13,0.000112572193082822,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Sugar (and other) transporter","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944","ko:K08193",NA,"MFS_1",2.09007882476396,26.3379369670793,"Infected expression is more gregarious-like than control"
11.3285757310747,-1.70960709640891,0.617988655904942,-2.766405305459,0.00566780430162743,0.0401697728663669,"LOC126336715","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",2.71952818910433,3.0302445670416,2.40881181116706,3.0302445670416,4.37503039131203e-13,2.99540583627317e-17,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like","GstD1","Glutathione S-transferase, N-terminal domain","GO:0003674,GO:0003824,GO:0004364,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006518,GO:0006575,GO:0006749,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016765,GO:0016829,GO:0016848,GO:0018833,GO:0034641,GO:0043603,GO:0044237,GO:0044424,GO:0044464,GO:0051186,GO:0071704,GO:1901564","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_C_3,GST_N,GST_N_3",1.39610062391091,26.1359522873614,"Infected expression is more solitarious-like than control"
117.478918396238,-1.88854535911893,0.591109122989087,-3.19491830809351,0.00139870425625767,0.0189905751172468,"LOC126281280","All samples","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",2.15849115717038,2.37210761851084,1.94487469582991,2.37210761851084,4.1568254813275e-05,4.44254477072363e-07,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,NA,NA,NA,NA,NA,1.7214618827372,25.982114860367,"Infected expression is more solitarious-like than control"
71.590384238908,1.43907187231359,0.346281096884397,4.15579101851467,3.24164030143327e-05,0.000697341295873909,"LOC126284502","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",1.22112877655715,1.23052524114308,1.21173231197122,1.23052524114308,1.72420567718009e-28,9.54147078266146e-27,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Sidestep protein",NA,NA,NA,"C2-set_2,I-set,Ig_3,ig",3.15655461553634,25.826151728993,"Infected expression is more gregarious-like than control"
6.4303443409761,-1.64156668400051,0.543638026243836,-3.01959503337653,0.00253112871189667,0.0220346889919224,"LOC126299143","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",1.93344034258173,2.18135167854478,1.68552900661867,2.18135167854478,0.00898658558439381,4.35311568174609e-07,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Belongs to the peptidase S1 family","GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901564",NA,NA,"Trypsin",1.65689307494962,25.4798114374949,"Infected expression is more solitarious-like than control"
4.75607930810274,1.64592274081692,0.598559125630589,2.74980811475044,0.00596301723203714,0.0417001095016187,"LOC126272933","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",1.9583254294545,2.17717285526183,1.73947800364717,2.17717285526183,1.73356689764473e-12,4.13658937447741e-20,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Solute carrier (proton/amino acid symporter), TRAMD3 or PAT1",NA,NA,NA,"PaaSYMP",1.37986280459731,25.2029584006761,"Infected expression is more gregarious-like than control"
93.3583021331462,-1.82203346430011,0.573318615242633,-3.17804692863323,0.00148270749973139,0.0197603303945784,"LOC126355184","All samples","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",1.52681099943955,1.64412213054699,1.40949986833211,1.64412213054699,9.90828909144156e-06,4.21554185913414e-10,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Belongs to the type-B carboxylesterase lipase family",NA,NA,NA,NA,1.70420579824319,25.1703613930903,"Infected expression is more solitarious-like than control"
5.13040494456155,1.89655991736777,0.593253712571732,3.19687829536921,0.00138923528371907,0.0138124595265272,"LOC126272787","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",1.22496809581654,1.3753714112793,1.07456478035378,1.3753714112793,1.31526803940352e-09,5.79629730290022e-06,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like","PebIII","Insect pheromone-binding family, A10/OS-D","GO:0000003,GO:0005575,GO:0005576,GO:0007275,GO:0007552,GO:0007610,GO:0008150,GO:0009605,GO:0009607,GO:0009615,GO:0019098,GO:0022414,GO:0032501,GO:0032502,GO:0032504,GO:0043207,GO:0045297,GO:0048609,GO:0048856,GO:0050896,GO:0051704,GO:0051707","ko:K15127",NA,"OS-D",1.85972898154505,25.1316603101921,"Infected expression is more gregarious-like than control"
50.2094775516787,-1.22799300765999,0.361687860833458,-3.39517340955335,0.00068585145475289,0.0164647214856616,"LOC126282005","All samples","Infection within diet","Diet 83: infected vs control","Infected","Control",83,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",1.47076797793905,1.52602624518208,1.41550971069602,1.52602624518208,2.97924051542168e-14,1.82146279517558e-15,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like","w","ABC-2 type transporter","GO:0000003,GO:0001408,GO:0001409,GO:0001504,GO:0001505,GO:0003008,GO:0003674,GO:0003824,GO:0005215,GO:0005275,GO:0005345,GO:0005346,GO:0005395,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006576,GO:0006725,GO:0006726,GO:0006727,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006836,GO:0006856,GO:0006862,GO:0006863,GO:0007610,GO:0007611,GO:0007613,GO:0007617,GO:0007618,GO:0007619,GO:0008049,GO:0008055,GO:0008150,GO:0008152,GO:0008509,GO:0008514,GO:0008558,GO:0009058,GO:0009308,GO:0009309,GO:0009605,GO:0009628,GO:0009629,GO:0009987,GO:0015075,GO:0015205,GO:0015208,GO:0015215,GO:0015216,GO:0015399,GO:0015405,GO:0015605,GO:0015696,GO:0015711,GO:0015748,GO:0015837,GO:0015842,GO:0015851,GO:0015854,GO:0015865,GO:0015868,GO:0015931,GO:0015932,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0018130,GO:0019098,GO:0019438,GO:0019748,GO:0019953,GO:0022414,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031410,GO:0031982,GO:0032501,GO:0032504,GO:0033060,GO:0034220,GO:0034641,GO:0040011,GO:0042330,GO:0042332,GO:0042401,GO:0042440,GO:0042441,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043324,GO:0043473,GO:0043474,GO:0043492,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0044550,GO:0044703,GO:0045117,GO:0046148,GO:0046152,GO:0046158,GO:0046483,GO:0048066,GO:0048069,GO:0048072,GO:0048609,GO:0048770,GO:0050877,GO:0050890,GO:0050896,GO:0051179,GO:0051234,GO:0051608,GO:0051615,GO:0051641,GO:0051649,GO:0051704,GO:0055085,GO:0060179,GO:0065007,GO:0065008,GO:0070729,GO:0070731,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0072530,GO:0090740,GO:0090741,GO:0097708,GO:0098588,GO:0098656,GO:0098657,GO:0098700,GO:0099504,GO:1901264,GO:1901360,GO:1901362,GO:1901505,GO:1901564,GO:1901566,GO:1901576,GO:1901679,GO:1903716,GO:1903790,GO:1904823,GO:1905948","ko:K21396",NA,"ABC2_membrane,ABC_tran",1.78344561133916,24.5374648641812,"Infected expression is more solitarious-like than control"
22.6607678099581,1.42294892630062,0.471678101628998,3.01677970926844,0.0025547539721976,0.0221518519522216,"LOC126295147","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",1.37875958864258,1.42132288361216,1.42132288361216,1.33619629367299,9.20719588019714e-11,1.02042332514327e-07,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,1.6545899597791,24.4988617696919,"Infected expression is more gregarious-like than control"
4.88236338957004,-1.67356471240829,0.585681586880668,-2.85746513104787,0.00427039550887014,0.0413297680209376,"LOC126354591","All samples","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Gregarious-up",1.02922891354428,1.04383329920532,1.01462452788325,1.04383329920532,0.000393101245009559,0.00203610982479881,"Gregarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,NA,NA,NA,NA,NA,1.38373703235462,24.1011350439682,"Infected expression is more solitarious-like than control"
20.6368723435175,1.05186130346419,0.337103998511868,3.12028723511911,0.0018067476732629,0.0169713634428082,"LOC126295351","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",1.22954071669869,1.2484941548464,1.2484941548464,1.21058727855098,2.09327584943105e-06,0.00864885806967121,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,1.77028326599689,24.0706387243075,"Infected expression is more gregarious-like than control"
429.708766883408,-8.30043620367138,0.904844579389855,-9.1733280971506,4.58635941828068e-20,2.82084036021354e-16,"LOC126278485","All samples","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.61110903340902,2.76200928087785,-2.46020878594018,-2.76200928087785,0.00303034245446553,0.000138399167360275,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Pyridoxal-dependent decarboxylase, pyridoxal binding domain",NA,"ko:K01581","ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC",15.5496214911719,46.6120669757211,"Infected expression is more gregarious-like than control"
