Sequence Name	Sequence Description	GO in Extended Format (GO Category GO ID GO Term)
LOC126241974	protein 5NUC-like	P GO:0009166 nucleotide catabolic process
LOC126240572	uncharacterized protein LOC126240572	F GO:0004672 protein kinase activity
LOC126240572	uncharacterized protein LOC126240572	F GO:0005524 ATP binding
LOC126240572	uncharacterized protein LOC126240572	P GO:0006468 protein phosphorylation
LOC126234437	maternal embryonic leucine zipper kinase-like	F GO:0004672 protein kinase activity
LOC126234437	maternal embryonic leucine zipper kinase-like	F GO:0005524 ATP binding
LOC126234437	maternal embryonic leucine zipper kinase-like	P GO:0006468 protein phosphorylation
LOC126240604	LOW QUALITY PROTEIN: paired box protein Pax-5	F GO:0003677 DNA binding
LOC126240604	LOW QUALITY PROTEIN: paired box protein Pax-5	P GO:0006355 regulation of DNA-templated transcription
LOC126240639	caspase-1-like isoform X1	P GO:0006508 proteolysis
LOC126240639	caspase-1-like isoform X1	F GO:0004197 cysteine-type endopeptidase activity
LOC126240685	alpha-(1,3)-fucosyltransferase 10-like	C GO:0016020 membrane
LOC126240685	alpha-(1,3)-fucosyltransferase 10-like	F GO:0008417 fucosyltransferase activity
LOC126240685	alpha-(1,3)-fucosyltransferase 10-like	P GO:0006486 protein glycosylation
LOC126234469	28S ribosomal protein S2, mitochondrial	F GO:0003735 structural constituent of ribosome
LOC126234469	28S ribosomal protein S2, mitochondrial	C GO:0015935 small ribosomal subunit
LOC126234469	28S ribosomal protein S2, mitochondrial	P GO:0006412 translation
LOC126251767	Down syndrome cell adhesion molecule-like protein Dscam2, partial	F GO:0005515 protein binding
LOC126257285	Down syndrome cell adhesion molecule-like protein Dscam2	F GO:0005515 protein binding
LOC126257762	Down syndrome cell adhesion molecule-like protein Dscam2	F GO:0005515 protein binding
LOC126262686	Down syndrome cell adhesion molecule-like protein Dscam2	F GO:0005515 protein binding
LOC126263057	Down syndrome cell adhesion molecule-like protein Dscam2	F GO:0005515 protein binding
LOC126263646	Down syndrome cell adhesion molecule-like protein Dscam2	F GO:0005515 protein binding
LOC126240775	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like isoform X2	F GO:0005515 protein binding
LOC126240759	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like	F GO:0005515 protein binding
LOC126191592	ankyrin repeat domain-containing protein 12-like	F GO:0005515 protein binding
LOC126240832	uncharacterized protein LOC129725847	P GO:0010142 farnesyl diphosphate biosynthetic process, mevalonate pathway
LOC126240832	uncharacterized protein LOC129725847	P GO:0006084 acetyl-CoA metabolic process
LOC126240832	uncharacterized protein LOC129725847	F GO:0004421 hydroxymethylglutaryl-CoA synthase activity
LOC126234504	probable ATP-dependent RNA helicase DDX56 isoform X2	F GO:0003676 nucleic acid binding
LOC126234504	probable ATP-dependent RNA helicase DDX56 isoform X2	F GO:0005524 ATP binding
LOC126240963	putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1	F GO:0003676 nucleic acid binding
LOC126240963	putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1	F GO:0003724 RNA helicase activity
LOC126240963	putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1	F GO:0005524 ATP binding
LOC126240636	pancreatic triacylglycerol lipase-like	F GO:0016298 lipase activity
LOC126240979	zinc finger MIZ domain-containing protein 1 isoform X4	F GO:0008270 zinc ion binding
LOC126240979	zinc finger MIZ domain-containing protein 1 isoform X4	F GO:0030374 nuclear receptor coactivator activity
LOC126240979	zinc finger MIZ domain-containing protein 1 isoform X4	F GO:0061665 SUMO ligase activity
LOC126240979	zinc finger MIZ domain-containing protein 1 isoform X4	P GO:0006357 regulation of transcription by RNA polymerase II
LOC126240979	zinc finger MIZ domain-containing protein 1 isoform X4	P GO:0016925 protein sumoylation
LOC126240979	zinc finger MIZ domain-containing protein 1 isoform X4	P GO:0045893 positive regulation of DNA-templated transcription
LOC126241035	heat shock protein 83	F GO:0005524 ATP binding
LOC126241035	heat shock protein 83	F GO:0016887 ATP hydrolysis activity
LOC126241035	heat shock protein 83	F GO:0051082 unfolded protein binding
LOC126241035	heat shock protein 83	F GO:0140662 ATP-dependent protein folding chaperone
LOC126241035	heat shock protein 83	P GO:0006457 protein folding
LOC126241051	protein TEX261	C GO:0016020 membrane
LOC126241051	protein TEX261	F GO:0097020 COPII receptor activity
LOC126241051	protein TEX261	P GO:0006888 endoplasmic reticulum to Golgi vesicle-mediated transport
LOC126241083	D-aminoacyl-tRNA deacylase 1	F GO:0051499 D-aminoacyl-tRNA deacylase activity
LOC126241083	D-aminoacyl-tRNA deacylase 1	C GO:0005737 cytoplasm
LOC126241178	NKAP family protein CG6066	F GO:0003682 chromatin binding
LOC126232686	uncharacterized protein LOC126232686	F GO:0008270 zinc ion binding
LOC126234268	39S ribosomal protein L51, mitochondrial	F GO:0003735 structural constituent of ribosome
LOC126234545	vitamin K epoxide reductase complex subunit 1	F GO:0047057 vitamin-K-epoxide reductase (warfarin-sensitive) activity
LOC126234545	vitamin K epoxide reductase complex subunit 1	P GO:0042373 vitamin K metabolic process
LOC126241329	toll-like receptor 2	F GO:0005515 protein binding
LOC126241329	toll-like receptor 2	P GO:0007165 signal transduction
LOC126241313	toll-like receptor 2 type-1	F GO:0005515 protein binding
LOC126241313	toll-like receptor 2 type-1	P GO:0007165 signal transduction
LOC126234580	ionotropic receptor 75a-like	C GO:0016020 membrane
LOC126234580	ionotropic receptor 75a-like	F GO:0015276 ligand-gated monoatomic ion channel activity
LOC126239043	protein sax-3-like	F GO:0005515 protein binding
LOC126241393	hypothetical protein ANN_07687	C GO:0110165 cellular anatomical entity
LOC126241393	hypothetical protein ANN_07687	F GO:0016787 hydrolase activity
LOC126241430	scoloptoxin SSD14-like	F GO:0036374 glutathione hydrolase activity
LOC126241430	scoloptoxin SSD14-like	P GO:0006751 glutathione catabolic process
LOC126241446	SREBP regulating gene protein	P GO:2000640 positive regulation of SREBP signaling pathway
LOC126241467	uncharacterized protein LOC126241467 isoform X1	F GO:0005515 protein binding
LOC126241493	coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial	C GO:0005634 nucleus
LOC126241493	coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial	C GO:0005739 mitochondrion
LOC126241493	coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial	P GO:0007005 mitochondrion organization
LOC126241509	rab GTPase-binding effector protein 1 isoform X2	F GO:0046872 metal ion binding
LOC126249672	uncharacterized protein LOC126249672	C GO:0016020 membrane
LOC126249672	uncharacterized protein LOC126249672	F GO:0004930 G protein-coupled receptor activity
LOC126249672	uncharacterized protein LOC126249672	P GO:0007186 G protein-coupled receptor signaling pathway
LOC126241777	uncharacterized protein LOC126241777	P GO:0006310 DNA recombination
LOC126241777	uncharacterized protein LOC126241777	P GO:0042138 meiotic DNA double-strand break formation
LOC126251146	glutamate receptor ionotropic, kainate 2	C GO:0016020 membrane
LOC126251146	glutamate receptor ionotropic, kainate 2	F GO:0015276 ligand-gated monoatomic ion channel activity
LOC126251972	glutamate receptor ionotropic, kainate 2	C GO:0016020 membrane
LOC126251972	glutamate receptor ionotropic, kainate 2	F GO:0015276 ligand-gated monoatomic ion channel activity
LOC126241819	CDGSH iron-sulfur domain-containing protein 2 homolog isoform X1	C GO:0043231 intracellular membrane-bounded organelle
LOC126241819	CDGSH iron-sulfur domain-containing protein 2 homolog isoform X1	F GO:0051537 2 iron, 2 sulfur cluster binding
LOC126241918	uncharacterized protein LOC126241918 isoform X3	F GO:0016787 hydrolase activity
LOC126234641	major facilitator superfamily domain-containing protein 9-like	F GO:0022857 transmembrane transporter activity
LOC126234641	major facilitator superfamily domain-containing protein 9-like	P GO:0055085 transmembrane transport
LOC126253606	RNA-binding protein Musashi homolog Rbp6	F GO:0003723 RNA binding
LOC126241990	3 beta-hydroxysteroid dehydrogenase/Delta 5--	F GO:0003854 3-beta-hydroxy-delta5-steroid dehydrogenase (NAD+) activity
LOC126241990	3 beta-hydroxysteroid dehydrogenase/Delta 5--	P GO:0006694 steroid biosynthetic process
LOC126255036	protoheme IX farnesyltransferase, mitochondrial	C GO:0031966 mitochondrial membrane
LOC126255036	protoheme IX farnesyltransferase, mitochondrial	F GO:0008495 protoheme IX farnesyltransferase activity
LOC126255036	protoheme IX farnesyltransferase, mitochondrial	P GO:0006783 heme biosynthetic process
LOC126242006	ribosomal RNA-processing protein 7 homolog A	F GO:0003676 nucleic acid binding
LOC126242038	transcription initiation factor TFIID subunit 13 isoform X2	F GO:0046982 protein heterodimerization activity
LOC126242038	transcription initiation factor TFIID subunit 13 isoform X2	P GO:0006366 transcription by RNA polymerase II
LOC126242091	protoporphyrinogen oxidase	P GO:0006779 porphyrin-containing compound biosynthetic process
LOC126242091	protoporphyrinogen oxidase	F GO:0004729 oxygen-dependent protoporphyrinogen oxidase activity
LOC126234649	ionotropic receptor 25a-like	P GO:0006811 monoatomic ion transport
LOC126234649	ionotropic receptor 25a-like	F GO:0015276 ligand-gated monoatomic ion channel activity
LOC126234649	ionotropic receptor 25a-like	F GO:0038023 signaling receptor activity
LOC126234649	ionotropic receptor 25a-like	C GO:0016020 membrane
LOC126234659	mite allergen Der f 3-like	F GO:0004252 serine-type endopeptidase activity
LOC126234659	mite allergen Der f 3-like	P GO:0006508 proteolysis
LOC126260968	sialin-like	F GO:0022857 transmembrane transporter activity
LOC126260968	sialin-like	P GO:0055085 transmembrane transport
LOC126242133	28S ribosomal protein S31, mitochondrial isoform X1	C GO:0005763 mitochondrial small ribosomal subunit
LOC126242133	28S ribosomal protein S31, mitochondrial isoform X1	F GO:0003735 structural constituent of ribosome
LOC126234666	probable ATP-dependent RNA helicase DDX28	F GO:0003676 nucleic acid binding
LOC126234666	probable ATP-dependent RNA helicase DDX28	F GO:0003724 RNA helicase activity
LOC126234666	probable ATP-dependent RNA helicase DDX28	F GO:0005524 ATP binding
LOC126263089	trypsin-like	F GO:0004252 serine-type endopeptidase activity
LOC126263089	trypsin-like	P GO:0006508 proteolysis
LOC126234682	trypsin delta-like	F GO:0004252 serine-type endopeptidase activity
LOC126234682	trypsin delta-like	P GO:0006508 proteolysis
LOC126191594	mite allergen Eur m 3-like	F GO:0004252 serine-type endopeptidase activity
LOC126191594	mite allergen Eur m 3-like	P GO:0006508 proteolysis
LOC126193160	hypodermin-B-like	F GO:0004252 serine-type endopeptidase activity
LOC126193160	hypodermin-B-like	P GO:0006508 proteolysis
LOC126194670	mite allergen Eur m 3-like	F GO:0004252 serine-type endopeptidase activity
LOC126194670	mite allergen Eur m 3-like	P GO:0006508 proteolysis
LOC126195437	trypsin-1-like	F GO:0004252 serine-type endopeptidase activity
LOC126195437	trypsin-1-like	P GO:0006508 proteolysis
LOC126242287	mite allergen Der f 3-like	F GO:0004252 serine-type endopeptidase activity
LOC126242287	mite allergen Der f 3-like	P GO:0006508 proteolysis
LOC126242255	mite allergen Eur m 3-like	F GO:0004252 serine-type endopeptidase activity
LOC126242255	mite allergen Eur m 3-like	P GO:0006508 proteolysis
LOC126196723	trypsin delta-like	F GO:0004252 serine-type endopeptidase activity
LOC126196723	trypsin delta-like	P GO:0006508 proteolysis
LOC126242271	mite allergen Der f 3-like	F GO:0004252 serine-type endopeptidase activity
LOC126242271	mite allergen Der f 3-like	P GO:0006508 proteolysis
LOC126242319	mite allergen Der f 3-like	F GO:0004252 serine-type endopeptidase activity
LOC126242319	mite allergen Der f 3-like	P GO:0006508 proteolysis
LOC126242303	trypsin delta-like	F GO:0004252 serine-type endopeptidase activity
LOC126242303	trypsin delta-like	P GO:0006508 proteolysis
LOC126242335	mite allergen Der f 3-like	F GO:0004252 serine-type endopeptidase activity
LOC126242335	mite allergen Der f 3-like	P GO:0006508 proteolysis
LOC126242351	phosphatidylinositol-glycan biosynthesis class X protein-like	C GO:0005789 endoplasmic reticulum membrane
LOC126242351	phosphatidylinositol-glycan biosynthesis class X protein-like	P GO:0006506 GPI anchor biosynthetic process
LOC126242368	sorting nexin-29 isoform X1	F GO:0035091 phosphatidylinositol binding
LOC126242420	exosome complex component RRP40	F GO:0003723 RNA binding
LOC126242404	core histone macro-H2A.1-like	C GO:0000786 nucleosome
LOC126242404	core histone macro-H2A.1-like	F GO:0003677 DNA binding
LOC126242404	core histone macro-H2A.1-like	F GO:0030527 structural constituent of chromatin
LOC126242404	core histone macro-H2A.1-like	F GO:0046982 protein heterodimerization activity
LOC126198282	uncharacterized protein LOC126198282	C GO:0016020 membrane
LOC126198282	uncharacterized protein LOC126198282	F GO:0046873 metal ion transmembrane transporter activity
LOC126198282	uncharacterized protein LOC126198282	P GO:0030001 metal ion transport
LOC126198282	uncharacterized protein LOC126198282	P GO:0055085 transmembrane transport
LOC126242436	uncharacterized protein LOC126242436 isoform X1	C GO:0016020 membrane
LOC126242436	uncharacterized protein LOC126242436 isoform X1	F GO:0046873 metal ion transmembrane transporter activity
LOC126242436	uncharacterized protein LOC126242436 isoform X1	P GO:0030001 metal ion transport
LOC126242436	uncharacterized protein LOC126242436 isoform X1	P GO:0055085 transmembrane transport
LOC126242504	hypothetical protein ANN_27270	C GO:0030127 COPII vesicle coat
LOC126242504	hypothetical protein ANN_27270	F GO:0008270 zinc ion binding
LOC126242504	hypothetical protein ANN_27270	P GO:0006886 intracellular protein transport
LOC126242504	hypothetical protein ANN_27270	P GO:0006888 endoplasmic reticulum to Golgi vesicle-mediated transport
LOC126234691	spermatogenesis-associated protein 5-like protein 1	F GO:0005524 ATP binding
LOC126234691	spermatogenesis-associated protein 5-like protein 1	F GO:0016887 ATP hydrolysis activity
LOC126242557	arginase, hepatic isoform X2	F GO:0046872 metal ion binding
LOC126242629	facilitated trehalose transporter Tret1-2 homolog isoform X1	C GO:0016020 membrane
LOC126242629	facilitated trehalose transporter Tret1-2 homolog isoform X1	F GO:0022857 transmembrane transporter activity
LOC126242629	facilitated trehalose transporter Tret1-2 homolog isoform X1	P GO:0055085 transmembrane transport
LOC126234701	hypothetical protein M0804_010806	F GO:0005515 protein binding
LOC126234721	cyclin-dependent kinase 1-like	F GO:0004672 protein kinase activity
LOC126234721	cyclin-dependent kinase 1-like	F GO:0005524 ATP binding
LOC126234721	cyclin-dependent kinase 1-like	P GO:0006468 protein phosphorylation
LOC126203939	nephrin-like	F GO:0005515 protein binding
LOC126242655	mitogen-activated protein kinase 1	F GO:0005524 ATP binding
LOC126242655	mitogen-activated protein kinase 1	F GO:0004707 MAP kinase activity
LOC126242655	mitogen-activated protein kinase 1	P GO:0006468 protein phosphorylation
LOC126242671	mitochondrial inner membrane protease ATP23 homolog	F GO:0004222 metalloendopeptidase activity
LOC126242724	60S ribosomal protein L19 isoform X1	F GO:0003735 structural constituent of ribosome
LOC126242724	60S ribosomal protein L19 isoform X1	C GO:0022625 cytosolic large ribosomal subunit
LOC126242724	60S ribosomal protein L19 isoform X1	P GO:0006412 translation
LOC126242756	probable peroxisomal acyl-coenzyme A oxidase 1	F GO:0071949 FAD binding
LOC126242756	probable peroxisomal acyl-coenzyme A oxidase 1	C GO:0005777 peroxisome
LOC126242756	probable peroxisomal acyl-coenzyme A oxidase 1	P GO:0006635 fatty acid beta-oxidation
LOC126242756	probable peroxisomal acyl-coenzyme A oxidase 1	F GO:0003997 acyl-CoA oxidase activity
LOC126242824	SPARC	F GO:0005509 calcium ion binding
LOC126242824	SPARC	F GO:0005515 protein binding
LOC126242873	hypothetical protein H0235_015752	C GO:0000786 nucleosome
LOC126242873	hypothetical protein H0235_015752	F GO:0003677 DNA binding
LOC126242873	hypothetical protein H0235_015752	F GO:0030527 structural constituent of chromatin
LOC126242873	hypothetical protein H0235_015752	F GO:0046982 protein heterodimerization activity
LOC126242841	EEF1A lysine methyltransferase 1	F GO:0016279 protein-lysine N-methyltransferase activity
LOC126242889	RWD domain-containing protein 1	F GO:0005515 protein binding
LOC126242921	prostaglandin reductase 1-like	C GO:0005737 cytoplasm
LOC126242921	prostaglandin reductase 1-like	F GO:0032440 2-alkenal reductase [NAD(P)+] activity
LOC126242921	prostaglandin reductase 1-like	F GO:0047522 15-oxoprostaglandin 13-oxidase [NAD(P)+] activity
LOC126205244	tubby-related protein 4	F GO:0005515 protein binding
LOC126234733	U1 small nuclear ribonucleoprotein C	F GO:0003676 nucleic acid binding
LOC126234733	U1 small nuclear ribonucleoprotein C	F GO:0008270 zinc ion binding
LOC126234733	U1 small nuclear ribonucleoprotein C	C GO:0005685 U1 snRNP
LOC126234733	U1 small nuclear ribonucleoprotein C	P GO:0000387 spliceosomal snRNP assembly
LOC126243002	prostaglandin reductase 1-like	C GO:0005737 cytoplasm
LOC126243002	prostaglandin reductase 1-like	F GO:0032440 2-alkenal reductase [NAD(P)+] activity
LOC126243002	prostaglandin reductase 1-like	F GO:0047522 15-oxoprostaglandin 13-oxidase [NAD(P)+] activity
LOC126243050	prostaglandin reductase 1-like	C GO:0005737 cytoplasm
LOC126243050	prostaglandin reductase 1-like	F GO:0032440 2-alkenal reductase [NAD(P)+] activity
LOC126243050	prostaglandin reductase 1-like	F GO:0047522 15-oxoprostaglandin 13-oxidase [NAD(P)+] activity
LOC126242953	prostaglandin reductase 1-like	C GO:0005737 cytoplasm
LOC126242953	prostaglandin reductase 1-like	F GO:0032440 2-alkenal reductase [NAD(P)+] activity
LOC126242953	prostaglandin reductase 1-like	F GO:0047522 15-oxoprostaglandin 13-oxidase [NAD(P)+] activity
LOC126243034	prostaglandin reductase 1-like	C GO:0005737 cytoplasm
LOC126243034	prostaglandin reductase 1-like	F GO:0032440 2-alkenal reductase [NAD(P)+] activity
LOC126243034	prostaglandin reductase 1-like	F GO:0047522 15-oxoprostaglandin 13-oxidase [NAD(P)+] activity
LOC126242985	prostaglandin reductase 1-like	C GO:0005737 cytoplasm
LOC126242985	prostaglandin reductase 1-like	F GO:0032440 2-alkenal reductase [NAD(P)+] activity
LOC126242985	prostaglandin reductase 1-like	F GO:0047522 15-oxoprostaglandin 13-oxidase [NAD(P)+] activity
LOC126242969	prostaglandin reductase 1-like	C GO:0005737 cytoplasm
LOC126242969	prostaglandin reductase 1-like	F GO:0032440 2-alkenal reductase [NAD(P)+] activity
LOC126242969	prostaglandin reductase 1-like	F GO:0047522 15-oxoprostaglandin 13-oxidase [NAD(P)+] activity
LOC126243018	prostaglandin reductase 1-like	C GO:0005737 cytoplasm
LOC126243018	prostaglandin reductase 1-like	F GO:0032440 2-alkenal reductase [NAD(P)+] activity
LOC126243018	prostaglandin reductase 1-like	F GO:0047522 15-oxoprostaglandin 13-oxidase [NAD(P)+] activity
LOC126212684	uncharacterized protein LOC126212684	C GO:0005634 nucleus
LOC126212684	uncharacterized protein LOC126212684	F GO:0008270 zinc ion binding
LOC126243082	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like	F GO:0005515 protein binding
LOC126243066	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like	F GO:0005515 protein binding
LOC126243098	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like isoform X2	F GO:0005515 protein binding
LOC126243124	tubulin alpha-1 chain-like	C GO:0005874 microtubule
LOC126243124	tubulin alpha-1 chain-like	F GO:0005200 structural constituent of cytoskeleton
LOC126243124	tubulin alpha-1 chain-like	F GO:0005525 GTP binding
LOC126243124	tubulin alpha-1 chain-like	P GO:0007017 microtubule-based process
LOC126243140	aldehyde dehydrogenase 1A1-like isoform X1	F GO:0016491 oxidoreductase activity
LOC126243167	tubulin alpha-1 chain-like	C GO:0005874 microtubule
LOC126243167	tubulin alpha-1 chain-like	F GO:0005200 structural constituent of cytoskeleton
LOC126243167	tubulin alpha-1 chain-like	F GO:0005525 GTP binding
LOC126243167	tubulin alpha-1 chain-like	P GO:0007017 microtubule-based process
LOC126243183	tubulin alpha-1 chain-like	C GO:0005874 microtubule
LOC126243183	tubulin alpha-1 chain-like	F GO:0005200 structural constituent of cytoskeleton
LOC126243183	tubulin alpha-1 chain-like	F GO:0005525 GTP binding
LOC126243183	tubulin alpha-1 chain-like	P GO:0007017 microtubule-based process
LOC126243199	tubulin alpha-1 chain-like	C GO:0005874 microtubule
LOC126243199	tubulin alpha-1 chain-like	F GO:0005200 structural constituent of cytoskeleton
LOC126243199	tubulin alpha-1 chain-like	F GO:0005525 GTP binding
LOC126243199	tubulin alpha-1 chain-like	P GO:0007017 microtubule-based process
LOC126243215	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial-like	C GO:0005747 obsolete mitochondrial respiratory chain complex I
LOC126243231	aldehyde dehydrogenase, mitochondrial	F GO:0016620 oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
LOC126243247	nuclear factor NF-kappa-B p110 subunit isoform X1	C GO:0005737 cytoplasm
LOC126243247	nuclear factor NF-kappa-B p110 subunit isoform X1	F GO:0003677 DNA binding
LOC126243247	nuclear factor NF-kappa-B p110 subunit isoform X1	F GO:0003700 DNA-binding transcription factor activity
LOC126243247	nuclear factor NF-kappa-B p110 subunit isoform X1	P GO:0006355 regulation of DNA-templated transcription
LOC126243247	nuclear factor NF-kappa-B p110 subunit isoform X1	P GO:0051716 cellular response to stimulus
LOC126243273	lambda-crystallin	F GO:0016616 oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
LOC126243273	lambda-crystallin	F GO:0070403 NAD+ binding
LOC126243273	lambda-crystallin	P GO:0006631 fatty acid metabolic process
LOC126243289	60S ribosomal protein L24	C GO:0022625 cytosolic large ribosomal subunit
LOC126243289	60S ribosomal protein L24	F GO:0003729 mRNA binding
LOC126243289	60S ribosomal protein L24	F GO:0003735 structural constituent of ribosome
LOC126243289	60S ribosomal protein L24	P GO:0002181 cytoplasmic translation
LOC126243305	E3 SUMO-protein ligase ZBED1 isoform X1	F GO:0003677 DNA binding
LOC126219282	opsin, ultraviolet-sensitive-like	C GO:0016020 membrane
LOC126219282	opsin, ultraviolet-sensitive-like	F GO:0004930 G protein-coupled receptor activity
LOC126219282	opsin, ultraviolet-sensitive-like	P GO:0007186 G protein-coupled receptor signaling pathway
LOC126243332	unnamed protein product, partial	C GO:0005737 cytoplasm
LOC126243332	unnamed protein product, partial	F GO:0000287 magnesium ion binding
LOC126243332	unnamed protein product, partial	F GO:0004427 inorganic diphosphate phosphatase activity
LOC126243332	unnamed protein product, partial	P GO:0006796 phosphate-containing compound metabolic process
LOC126220931	proteoglycan Cow	F GO:0005509 calcium ion binding
LOC126220931	proteoglycan Cow	F GO:0005515 protein binding
LOC126243368	alcohol dehydrogenase class-3	F GO:0008270 zinc ion binding
LOC126243368	alcohol dehydrogenase class-3	F GO:0051903 S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity
LOC126243384	xaa-Pro aminopeptidase 1-like	F GO:0070006 metalloaminopeptidase activity
LOC126243416	peroxiredoxin-4	F GO:0051920 peroxiredoxin activity
LOC126243432	chromatin assembly factor 1 subunit B isoform X1	F GO:0005515 protein binding
LOC126243474	forkhead box protein O	F GO:0003700 DNA-binding transcription factor activity
LOC126243474	forkhead box protein O	F GO:0043565 sequence-specific DNA binding
LOC126243474	forkhead box protein O	P GO:0006355 regulation of DNA-templated transcription
LOC126243507	WD repeat and FYVE domain-containing protein 3	F GO:0005515 protein binding
LOC126243507	WD repeat and FYVE domain-containing protein 3	F GO:0046872 metal ion binding
LOC126225908	protein dissatisfaction	F GO:0003700 DNA-binding transcription factor activity
LOC126225908	protein dissatisfaction	F GO:0008270 zinc ion binding
LOC126225908	protein dissatisfaction	F GO:0043565 sequence-specific DNA binding
LOC126225908	protein dissatisfaction	P GO:0006355 regulation of DNA-templated transcription
LOC126243523	sphingosine-1-phosphate lyase	F GO:0016830 carbon-carbon lyase activity
LOC126243523	sphingosine-1-phosphate lyase	F GO:0030170 pyridoxal phosphate binding
LOC126243523	sphingosine-1-phosphate lyase	P GO:0019752 carboxylic acid metabolic process
LOC126243539	conserved oligomeric Golgi complex subunit 3	P GO:0009987 cellular process
LOC126243607	putative mediator of RNA polymerase II transcription subunit 12	P GO:0006357 regulation of transcription by RNA polymerase II
LOC126229163	26S proteasome non-ATPase regulatory subunit 10-like	F GO:0005515 protein binding
LOC126230762	caspase-like	P GO:0006508 proteolysis
LOC126230762	caspase-like	F GO:0004197 cysteine-type endopeptidase activity
LOC126243748	caspase-1-like	P GO:0006508 proteolysis
LOC126243748	caspase-1-like	F GO:0004197 cysteine-type endopeptidase activity
LOC126243764	caspase-1-like	P GO:0006508 proteolysis
LOC126243764	caspase-1-like	F GO:0004197 cysteine-type endopeptidase activity
LOC126243798	caspase-1-like isoform X1	P GO:0006508 proteolysis
LOC126243798	caspase-1-like isoform X1	F GO:0004197 cysteine-type endopeptidase activity
LOC126243824	caspase-1-like isoform X2	F GO:0004197 cysteine-type endopeptidase activity
LOC126243824	caspase-1-like isoform X2	P GO:0006508 proteolysis
LOC126243870	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like	F GO:0005515 protein binding
LOC126232687	Down syndrome cell adhesion molecule-like protein Dscam2	F GO:0005515 protein binding
LOC126243912	putative inorganic phosphate cotransporter	F GO:0022857 transmembrane transporter activity
LOC126243912	putative inorganic phosphate cotransporter	P GO:0055085 transmembrane transport
LOC126243886	putative inorganic phosphate cotransporter isoform X1	F GO:0022857 transmembrane transporter activity
LOC126243886	putative inorganic phosphate cotransporter isoform X1	P GO:0055085 transmembrane transport
LOC126243928	putative inorganic phosphate cotransporter	F GO:0022857 transmembrane transporter activity
LOC126243928	putative inorganic phosphate cotransporter	P GO:0055085 transmembrane transport
LOC126232848	putative inorganic phosphate cotransporter	F GO:0022857 transmembrane transporter activity
